ADM1_EN,ADM2_EN,ADM3_EN,ADM3_PCODE,nightlight_mean,nightlight_max,nightlight_std,pop_density_mean,pop_total,road_density_km_per_km2,health_facility_count,school_count,poverty_rate,mean_cons_ae,label_source
Northern Province,Gicumbi,Nyamiyaga,RW4513,0.173992690219674,1.3624560832977295,0.3444257250828876,534.7230902777778,24062.5390625,3.8224,2,0,0.10447801667942466,848183.9518857922,EICV7_survey
Northern Province,Gicumbi,Nyankenke,RW4514,0.2130602653452892,1.664814829826355,0.3976912082277972,755.9685388513514,27970.8359375,4.9179,1,0,0.10447801667942466,848183.9518857922,EICV7_survey
Northern Province,Gicumbi,Rubaya,RW4515,0.0304283436975981,0.9913559556007384,0.1402733820691697,687.3394097222222,12372.109375,4.085,1,0,0.10447801667942466,848183.9518857922,EICV7_survey
Northern Province,Gicumbi,Rukomo,RW4516,0.1965806542373285,2.201754331588745,0.4055718532889422,583.1033501059322,34403.09765625,4.367,3,0,0.10447801667942466,848183.9518857922,EICV7_survey
Northern Province,Gicumbi,Rushaki,RW4517,0.0324230086210086,0.7770000100135803,0.1323816838415757,272.4202059659091,14983.111328125,2.8699,2,0,0.10447801667942466,848183.9518857922,EICV7_survey
Northern Province,Gicumbi,Rutare,RW4518,0.1759324035644531,1.3032759428024292,0.3289505017029629,497.8148193359375,31860.1484375,4.1968,3,0,0.10447801667942466,848183.9518857922,EICV7_survey
Northern Province,Gicumbi,Ruvune,RW4519,0.0,0.0,0.0,371.3607053894928,25623.888671875,3.8024,0,0,0.10447801667942466,848183.9518857922,EICV7_survey
Northern Province,Gicumbi,Rwamiko,RW4520,0.0267199860479598,0.6494736075401306,0.1233018383417784,504.292021780303,16641.63671875,4.1446,1,0,0.10447801667942466,848183.9518857922,EICV7_survey
Northern Province,Gicumbi,Shangasha,RW4521,0.0833001889680561,0.845862090587616,0.2136067321252048,507.7270633012821,19801.35546875,4.2191,1,0,0.10447801667942466,848183.9518857922,EICV7_survey
Eastern Province,Rwamagana,Fumbwe,RW5101,0.4338259441096608,5.726785182952881,1.0251185135818024,748.2157451923077,38907.21875,3.8298,2,0,0.19600973413240497,1116267.5127520752,EICV7_survey
Eastern Province,Rwamagana,Gahengeri,RW5102,0.5821407695679127,3.5613560676574707,0.6977253421802643,517.4388724662163,38290.4765625,3.3485,1,0,0.19600973413240497,1116267.5127520752,EICV7_survey
Eastern Province,Rwamagana,Gishali,RW5103,0.8635493687220982,6.466452121734619,1.0733160695930046,739.6012676886793,39198.8671875,1.8714,2,0,0.19600973413240497,1116267.5127520752,EICV7_survey
Eastern Province,Rwamagana,Karenge,RW5104,0.1775770831752467,2.442652940750122,0.4216590216150259,414.7674461570946,30692.791015625,5.6307,1,0,0.19600973413240497,1116267.5127520752,EICV7_survey
Eastern Province,Rwamagana,Kigabiro,RW5105,2.113443096032303,19.32451820373535,3.616812304702774,1019.5595021802326,43841.05859375,1.5093,8,0,0.19600973413240497,1116267.5127520752,EICV7_survey
Eastern Province,Rwamagana,Muhazi,RW5106,0.9055121285574776,8.752622604370117,1.176534474152533,652.2115788246268,43698.17578125,1.2922,2,0,0.19600973413240497,1116267.5127520752,EICV7_survey
Eastern Province,Rwamagana,Munyaga,RW5107,0.0,0.0,0.0,529.216796875,25402.40625,1.4009,0,0,0.19600973413240497,1116267.5127520752,EICV7_survey
Eastern Province,Rwamagana,Munyiginya,RW5108,0.4783428773185275,4.971694469451904,0.8083569844622412,741.0491976351351,27418.8203125,3.2233,1,0,0.19600973413240497,1116267.5127520752,EICV7_survey
Eastern Province,Rwamagana,Musha,RW5109,0.4503567768977238,2.2285001277923584,0.5931114971302012,688.2713068181819,37854.921875,3.6592,0,0,0.19600973413240497,1116267.5127520752,EICV7_survey
Eastern Province,Rwamagana,Muyumbu,RW5110,2.331902483847574,8.535484313964844,1.933375218417568,704.2622395833333,42255.734375,6.9026,6,0,0.19600973413240497,1116267.5127520752,EICV7_survey
Eastern Province,Rwamagana,Mwulire,RW5111,0.679825873429331,7.738749980926514,1.185819527283208,586.9882211538461,38154.234375,0.8214,1,0,0.19600973413240497,1116267.5127520752,EICV7_survey
Eastern Province,Rwamagana,Nyakaliro,RW5112,0.7000429219213026,6.850833415985107,1.3746580581473355,451.16078404017856,25265.00390625,6.8399,1,0,0.19600973413240497,1116267.5127520752,EICV7_survey
Eastern Province,Rwamagana,Nzige,RW5113,0.0891354008724815,1.1518181562423706,0.2521160617164135,459.01586415816325,22491.77734375,2.6721,0,0,0.19600973413240497,1116267.5127520752,EICV7_survey
Eastern Province,Rwamagana,Rubona,RW5114,0.2147060116588841,4.328620433807373,0.5515651083835451,586.7633568548387,36379.328125,4.1756,1,0,0.19600973413240497,1116267.5127520752,EICV7_survey
Eastern Province,Nyagatare,Gatunda,RW5201,0.0922625675674312,1.5938981771469116,0.2364320115022302,659.0332362288135,38882.9609375,3.6371,2,0,0.3357297853009529,698314.2659280057,EICV7_survey
Eastern Province,Nyagatare,Karama,RW5202,0.0904940863852558,3.1024560928344727,0.3802765674163939,651.6192956349206,41052.015625,3.3865,2,0,0.3357297853009529,698314.2659280057,EICV7_survey
Eastern Province,Nyagatare,Karangazi,RW5203,0.100378380058715,3.432258129119873,0.3278758134269445,226.7174603174603,142832.0,1.8491,2,0,0.3357297853009529,698314.2659280057,EICV7_survey
Eastern Province,Nyagatare,Katabagemu,RW5204,0.0293522398280476,0.8110169768333435,0.1227007916743393,466.7512019230769,54609.890625,3.0484,1,0,0.3357297853009529,698314.2659280057,EICV7_survey
Eastern Province,Nyagatare,Kiyombe,RW5205,0.0,0.0,0.0,267.2490472560976,21914.421875,2.2594,1,0,0.3357297853009529,698314.2659280057,EICV7_survey
Eastern Province,Nyagatare,Matimba,RW5206,0.4996004442428048,9.303133964538574,0.8988310901099302,477.4835164835165,43451.0,3.7587,2,0,0.3357297853009529,698314.2659280057,EICV7_survey
Eastern Province,Nyagatare,Mimuri,RW5207,0.1064363036836896,1.605156183242798,0.2739437794339291,555.5729631696429,31112.0859375,3.6292,3,0,0.3357297853009529,698314.2659280057,EICV7_survey
Eastern Province,Nyagatare,Mukama,RW5208,0.0074819097455763,0.6219047904014587,0.0587047558546193,405.65017947635135,30018.11328125,2.6272,1,0,0.3357297853009529,698314.2659280057,EICV7_survey
Eastern Province,Nyagatare,Musheri,RW5209,0.0641494478498186,1.2597261667251587,0.202768138830038,591.6143092105264,67444.03125,3.682,0,0,0.3357297853009529,698314.2659280057,EICV7_survey
Eastern Province,Nyagatare,Nyagatare,RW5210,0.9522331296935562,15.013229370117188,1.9938041725634483,707.2992788461538,137923.359375,3.7531,10,0,0.3357297853009529,698314.2659280057,EICV7_survey
Eastern Province,Nyagatare,Rukomo,RW5211,0.396214905907126,4.570384502410889,0.7433585210121372,849.2776188380282,60298.7109375,3.8566,2,0,0.3357297853009529,698314.2659280057,EICV7_survey
Eastern Province,Nyagatare,Rwempasha,RW5212,0.0705142264463463,2.7292306423187256,0.2571228895454983,221.2955464784264,43595.22265625,3.2336,3,0,0.3357297853009529,698314.2659280057,EICV7_survey
Eastern Province,Nyagatare,Rwimiyaga,RW5213,0.1622453245975133,3.8482608795166016,0.4664354839038053,539.1050839552239,180600.203125,2.7313,3,0,0.3357297853009529,698314.2659280057,EICV7_survey
Eastern Province,Nyagatare,Tabagwe,RW5214,0.1216813433385325,2.459354877471924,0.3344568412775711,500.242783368644,59028.6484375,3.7932,1,0,0.3357297853009529,698314.2659280057,EICV7_survey
Eastern Province,Gatsibo,Gasange,RW5301,0.0381721624448978,0.7391803860664368,0.1442101970224761,442.18463541666665,19898.30859375,3.6251,0,0,0.15306393913015842,862013.3766021364,EICV7_survey
Eastern Province,Gatsibo,Gatsibo,RW5302,0.0969392397677856,1.1586440801620483,0.220357547071284,887.7138671875,63915.3984375,3.7884,2,0,0.15306393913015842,862013.3766021364,EICV7_survey
Eastern Province,Gatsibo,Gitoki,RW5303,0.0883591087276469,2.2326154708862305,0.2797402115969481,600.9800347222222,54088.203125,3.1169,0,0,0.15306393913015842,862013.3766021364,EICV7_survey
Eastern Province,Gatsibo,Kabarore,RW5304,0.4430878802043635,9.75171947479248,0.9912138522846862,561.472375,140368.09375,2.4825,4,0,0.15306393913015842,862013.3766021364,EICV7_survey
Eastern Province,Gatsibo,Kageyo,RW5305,0.0054989359677971,0.5384126901626587,0.0515123442312439,403.7550384963768,27859.09765625,3.0642,1,0,0.15306393913015842,862013.3766021364,EICV7_survey
Eastern Province,Gatsibo,Kiramuruzi,RW5306,0.3148392210615442,4.518923759460449,0.6508785397246915,665.5377970950705,47253.18359375,3.2684,1,0,0.15306393913015842,862013.3766021364,EICV7_survey
Eastern Province,Gatsibo,Kiziguro,RW5307,0.4636202191973066,3.75985050201416,0.6947055693605755,657.1044921875,47311.5234375,3.4982,2,0,0.15306393913015842,862013.3766021364,EICV7_survey
Eastern Province,Gatsibo,Muhura,RW5308,0.0330147056868582,0.8882539868354797,0.1384686102416375,672.9327876984127,42394.765625,2.8624,0,0,0.15306393913015842,862013.3766021364,EICV7_survey
Eastern Province,Gatsibo,Murambi,RW5309,0.0,0.0,0.0,656.3172315140845,46598.5234375,3.1106,1,0,0.15306393913015842,862013.3766021364,EICV7_survey
Eastern Province,Gatsibo,Ngarama,RW5310,0.1657224000599991,2.457796812057495,0.4332082623615986,774.207090435606,51097.66796875,3.2671,2,0,0.15306393913015842,862013.3766021364,EICV7_survey
Eastern Province,Gatsibo,Nyagihanga,RW5311,0.0097008312032336,0.4401754736900329,0.0622684121527105,386.8260766006098,31719.73828125,3.0338,2,0,0.15306393913015842,862013.3766021364,EICV7_survey
Eastern Province,Gatsibo,Remera,RW5312,0.0,0.0,0.0,604.4303609913793,35056.9609375,3.5797,1,0,0.15306393913015842,862013.3766021364,EICV7_survey
Eastern Province,Gatsibo,Rugarama,RW5313,0.2129968961980457,2.7292189598083496,0.4818470355525512,701.6612413194445,63149.51171875,3.1556,0,0,0.15306393913015842,862013.3766021364,EICV7_survey
Eastern Province,Gatsibo,Rwimbogo,RW5314,0.0147023164805151,2.343939304351806,0.1246531771852497,115.56622420106524,86790.234375,0.8968,3,0,0.15306393913015842,862013.3766021364,EICV7_survey
Eastern Province,Kayonza,Gahini,RW5401,0.1127276466006324,6.0987091064453125,0.3836834110129857,293.4448875523013,70133.328125,1.7119,3,0,0.313144943363702,730930.2125089578,EICV7_survey
Eastern Province,Kayonza,Kabare,RW5402,0.0188785886301577,0.7614516615867615,0.098304339830133,374.37397044573646,48294.2421875,2.4048,1,0,0.313144943363702,730930.2125089578,EICV7_survey
Eastern Province,Kayonza,Kabarondo,RW5403,0.4434581741863236,3.8581249713897705,0.694524347737607,798.8992919921875,51129.5546875,2.9483,3,0,0.313144943363702,730930.2125089578,EICV7_survey
Eastern Province,Kayonza,Mukarange,RW5404,1.6334486273655378,15.100165367126465,2.346764418797668,1392.976058467742,86364.515625,3.3125,7,0,0.313144943363702,730930.2125089578,EICV7_survey
Eastern Province,Kayonza,Murama,RW5405,0.0228887631342961,0.8593220114707947,0.1143188315714234,372.4305073302469,30166.87109375,2.4557,1,0,0.313144943363702,730930.2125089578,EICV7_survey
Eastern Province,Kayonza,Murundi,RW5406,0.0040373352572167,0.7977778315544128,0.0490505207071237,116.52793938386525,65721.7578125,1.019,2,0,0.313144943363702,730930.2125089578,EICV7_survey
Eastern Province,Kayonza,Mwiri,RW5407,0.007260569436891,1.3243637084960938,0.0658662998258843,85.44226409313725,43575.5546875,0.8552,2,0,0.313144943363702,730930.2125089578,EICV7_survey
Eastern Province,Kayonza,Ndego,RW5408,0.0137664625684706,0.6975410580635071,0.0820339991415392,194.09730292085428,38625.36328125,1.6431,1,0,0.313144943363702,730930.2125089578,EICV7_survey
Eastern Province,Kayonza,Nyamirama,RW5409,0.433044249435951,2.5089831352233887,0.5636629384822773,725.7136333626761,51525.66796875,2.6884,2,0,0.313144943363702,730930.2125089578,EICV7_survey
Eastern Province,Kayonza,Rukara,RW5410,0.2371325461280267,2.3968966007232666,0.4547949501208231,602.1555989583334,46968.13671875,3.7525,2,0,0.313144943363702,730930.2125089578,EICV7_survey
Eastern Province,Kayonza,Ruramira,RW5411,0.0374564700101682,1.131999969482422,0.1810689219213886,550.90515625,27545.2578125,2.1293,1,0,0.313144943363702,730930.2125089578,EICV7_survey
Eastern Province,Kayonza,Rwinkwavu,RW5412,0.1031098718996401,1.4170001745224,0.2606013194467968,450.49069602272726,49553.9765625,2.4947,3,0,0.313144943363702,730930.2125089578,EICV7_survey
Eastern Province,Kirehe,Gahara,RW5501,0.009655626598962,0.6534782648086548,0.0685463380601245,475.5317508012821,55637.21484375,2.2863,2,0,0.11950011999945656,789911.6926360189,EICV7_survey
Eastern Province,Kirehe,Gatore,RW5502,0.2291170544798588,1.9870312213897705,0.4310244447959503,538.1515410958904,39285.0625,2.2975,2,0,0.11950011999945656,789911.6926360189,EICV7_survey
Eastern Province,Kirehe,Kigarama,RW5503,0.1103871101393445,3.570746421813965,0.3465664873923159,376.0918642241379,43626.65625,2.0855,0,0,0.11950011999945656,789911.6926360189,EICV7_survey
Eastern Province,Kirehe,Kigina,RW5504,0.4803486949992629,7.422999858856201,0.9443420443756934,571.0790381493506,43973.0859375,2.9458,0,0,0.11950011999945656,789911.6926360189,EICV7_survey
Eastern Province,Kirehe,Kirehe,RW5505,0.5492939844922727,7.652999877929687,1.1150694772822185,636.5231007543103,36918.33984375,3.6239,4,0,0.11950011999945656,789911.6926360189,EICV7_survey
Eastern Province,Kirehe,Mahama,RW5506,0.2508395112902913,2.25083327293396,0.4251837060387387,569.2088468309859,40413.828125,3.6836,1,0,0.11950011999945656,789911.6926360189,EICV7_survey
Eastern Province,Kirehe,Mpanga,RW5507,0.0238466131728129,0.7658621072769165,0.1051925209315714,179.24812333185054,50368.72265625,1.6187,0,0,0.11950011999945656,789911.6926360189,EICV7_survey
Eastern Province,Kirehe,Musaza,RW5508,0.0204045997475678,0.7550820112228394,0.1019397611926545,373.3447942450495,37707.82421875,2.2141,1,0,0.11950011999945656,789911.6926360189,EICV7_survey
Eastern Province,Kirehe,Mushikiri,RW5509,0.0,0.0,0.0,422.27978515625,47295.3359375,2.4762,1,0,0.11950011999945656,789911.6926360189,EICV7_survey
Eastern Province,Kirehe,Nasho,RW5510,0.0754234616592184,1.4730302095413208,0.218776578714959,348.0542317708333,41766.5078125,2.274,2,0,0.11950011999945656,789911.6926360189,EICV7_survey
Eastern Province,Kirehe,Nyamugari,RW5511,0.447803856246581,18.49283599853516,1.5521947084198704,538.1090883027523,58653.890625,3.8893,2,0,0.11950011999945656,789911.6926360189,EICV7_survey
Eastern Province,Kirehe,Nyarubuye,RW5512,0.0133511181781416,0.5679660439491272,0.0766478037274382,363.5772441789216,37084.87890625,2.1191,2,0,0.11950011999945656,789911.6926360189,EICV7_survey
Eastern Province,Ngoma,Gashanda,RW5601,0.0,0.0,0.0,576.0132068452381,24192.5546875,3.8694,1,0,0.26807427549235374,679682.8504933369,EICV7_survey
Eastern Province,Ngoma,Jarama,RW5602,0.001068965547225,0.4543103575706482,0.0220113478153738,325.67195159313724,33218.5390625,1.8124,1,0,0.26807427549235374,679682.8504933369,EICV7_survey
Eastern Province,Ngoma,Karembo,RW5603,0.0616202602496726,0.7541378736495972,0.178107050443126,534.3098675271739,24578.25390625,2.6835,0,0,0.26807427549235374,679682.8504933369,EICV7_survey
Eastern Province,Ngoma,Kazo,RW5604,0.0744474115342717,1.1849205493927002,0.2102438301786869,539.6914544753087,43715.0078125,2.7215,0,0,0.26807427549235374,679682.8504933369,EICV7_survey
Eastern Province,Ngoma,Kibungo,RW5605,0.9271029951560557,6.675999641418457,1.2154179388344557,772.81328125,38640.6640625,3.1244,7,0,0.26807427549235374,679682.8504933369,EICV7_survey
Eastern Province,Ngoma,Mugesera,RW5606,0.0,0.0,0.0,438.9576526988636,38628.2734375,2.8751,1,0,0.26807427549235374,679682.8504933369,EICV7_survey
Eastern Province,Ngoma,Murama,RW5607,0.2973693078305541,1.2388333082199097,0.3426560383168311,541.717893366228,30877.919921875,2.5599,1,0,0.26807427549235374,679682.8504933369,EICV7_survey
Eastern Province,Ngoma,Mutenderi,RW5608,0.0303104763681238,0.9729687571525574,0.1331438449817121,374.9949776785714,31499.578125,1.4561,1,0,0.26807427549235374,679682.8504933369,EICV7_survey
Eastern Province,Ngoma,Remera,RW5609,0.3888242009371647,2.088000059127808,0.5402261108742795,809.0564385775862,46925.2734375,3.2304,2,0,0.26807427549235374,679682.8504933369,EICV7_survey
Eastern Province,Ngoma,Rukira,RW5610,0.1457745932942204,1.3718643188476562,0.3292148781524977,483.60957278481015,38205.15625,2.2131,2,0,0.26807427549235374,679682.8504933369,EICV7_survey
Eastern Province,Ngoma,Rukumberi,RW5611,0.0175008690978398,0.8221427798271179,0.101410706064688,511.14559659090907,50603.4140625,2.5254,0,0,0.26807427549235374,679682.8504933369,EICV7_survey
Eastern Province,Ngoma,Rurenge,RW5612,0.0215606348855154,1.061403512954712,0.111866354659677,652.4672080592105,49587.5078125,2.6913,3,0,0.26807427549235374,679682.8504933369,EICV7_survey
Eastern Province,Ngoma,Sake,RW5613,0.1082654680524553,1.428965449333191,0.2651508308542725,544.9151702425373,36509.31640625,3.6113,2,0,0.26807427549235374,679682.8504933369,EICV7_survey
Eastern Province,Ngoma,Zaza,RW5614,0.0788021281614142,1.734464406967163,0.2616631791294407,515.3171214788732,36587.515625,2.9535,1,0,0.26807427549235374,679682.8504933369,EICV7_survey
Eastern Province,Bugesera,Gashora,RW5701,0.970631740404212,16.785789489746094,1.5327548087295113,296.4760485197368,33798.26953125,2.5466,0,0,0.20750747074059178,1013356.0456604807,EICV7_survey
Eastern Province,Bugesera,Juru,RW5702,0.3218954886484272,13.318305015563965,0.984487295634146,343.7337646484375,32998.44140625,4.1375,0,0,0.20750747074059178,1013356.0456604807,EICV7_survey
Eastern Province,Bugesera,Kamabuye,RW5703,0.1542734857332908,1.851666808128357,0.3604629130593001,244.17494158878503,26126.71875,1.7063,0,0,0.20750747074059178,1013356.0456604807,EICV7_survey
Eastern Province,Bugesera,Mareba,RW5704,0.1748025908724952,2.2422807216644287,0.3863798292887709,471.2130089962121,31100.05859375,4.7751,1,0,0.20750747074059178,1013356.0456604807,EICV7_survey
Eastern Province,Bugesera,Mayange,RW5705,1.2278732564407966,13.36293125152588,1.7882645946107705,359.7799403901734,62241.9296875,2.4975,8,0,0.20750747074059178,1013356.0456604807,EICV7_survey
Eastern Province,Bugesera,Musenyi,RW5706,0.1272753823566906,1.0873016119003296,0.2836105009413212,440.4618303571429,46248.4921875,3.4245,0,0,0.20750747074059178,1013356.0456604807,EICV7_survey
Eastern Province,Bugesera,Mwogo,RW5707,0.8491928037792567,1.9623438119888303,0.6771482171953949,417.6469401041667,25058.81640625,4.1294,0,0,0.20750747074059178,1013356.0456604807,EICV7_survey
Eastern Province,Bugesera,Ngeruka,RW5708,0.1027592929901757,1.720392107963562,0.3033586495275185,382.8388296274039,39815.23828125,2.9824,0,0,0.20750747074059178,1013356.0456604807,EICV7_survey
Eastern Province,Bugesera,Ntarama,RW5709,1.871663138370386,12.720999717712402,2.296761300742577,342.98841145833336,25724.130859375,4.2202,4,0,0.20750747074059178,1013356.0456604807,EICV7_survey
Eastern Province,Bugesera,Nyamata,RW5710,2.0860320634371496,15.078413009643556,2.5456086054291216,601.4184346330276,65554.609375,4.5574,10,0,0.20750747074059178,1013356.0456604807,EICV7_survey
Eastern Province,Bugesera,Nyarugenge,RW5711,0.5301621754964193,2.8427584171295166,0.6812284442408139,576.2807716836735,28237.7578125,2.0281,0,0,0.20750747074059178,1013356.0456604807,EICV7_survey
Eastern Province,Bugesera,Rilima,RW5712,0.8696129359111885,9.696666717529297,1.1242883020272454,328.42261513157894,31200.1484375,3.8312,1,0,0.20750747074059178,1013356.0456604807,EICV7_survey
Eastern Province,Bugesera,Ruhuha,RW5713,0.6725210313180193,4.182281017303467,0.915507809243306,657.2446808510638,30890.5,4.6887,0,0,0.20750747074059178,1013356.0456604807,EICV7_survey
Eastern Province,Bugesera,Rweru,RW5714,0.1292796371006729,2.0164999961853027,0.3236296078378572,211.2921723300971,43526.1875,1.3899,2,0,0.20750747074059178,1013356.0456604807,EICV7_survey
Eastern Province,Bugesera,Shyara,RW5715,0.0328795496622721,0.697586178779602,0.1315340087142483,542.5512563344595,20074.396484375,3.0204,1,0,0.20750747074059178,1013356.0456604807,EICV7_survey
